"CompanyID","NameE","NameF","LanguageID","CityID","PostalCode","LastUpdate"
D302,"Dover Cup, div. Dover Industries Limited","Dover Cup, div. Dover Industries Limited",E,3,L6T 1G1,"2008-11-28 14:51:01"
D305,Domtek Inc.,Domtek Inc.,E,33,R3C 2E7,"2008-03-04 15:03:02"
D309,Dazchem Inc.,Dazchem Inc.,E,234,V3T 3X8,"2008-06-06 14:22:47"
D312,"Direct Source Marketing, Inc.","Direct Source Marketing, Inc.",E,1165,"53404","2008-08-18 13:24:39"
D316,The Diamond Group,Groupe Diamond,E,21,H7S 1A9,"2008-11-05 09:49:04"
D317,Duratherm Canada,Duratherm Canada,E,404,L2R 5W7,"2009-12-15 12:32:46"
D319,Dow Chemical Canada ULC,Dow Chemical Canada ULC,E,1176,J3X 1T3,"2008-11-06 12:48:27"
D327,Diablo Valley Packaging,Diablo Valley Packaging,E,1216,"94533","2009-06-10 09:37:16"
D333,Drummond Export Inc.,Drummond Export Inc.,E,121,J2C 6Z6,"2009-08-06 13:51:24"
D337,Amcor Flexibles Europe-Impalsa,Amcor Flexibles Europe-Impalsa,E,618,E-20100,"2006-02-02 09:48:52"
D341,Dura Coat Products Inc.,Dura Coat Products Inc.,E,1258,"92509","2010-02-01 11:12:22"
D345,Dupoxy Inc.,Dupoxy Inc.,E,197,L4C 0R2,"2010-10-04 13:42:21"
D346,Distribution PRI Inc.,Distribution PRI Inc.,E,501,J6W 5S6,"2010-07-08 09:01:27"
D347,"Direct Pack Inc. / King Yuan Fu Packaging Co., Ltd.","Direct Pack Inc. / King Yuan Fu Packaging Co., Ltd.",E,1297,"91352","2010-11-02 10:57:14"
D348,"Diversey Canada, Inc.","Diversey Canada, Inc.",E,175,L6H 6P1,"2010-11-10 15:30:48"
D353,Delcan Products Ltd.,Delcan Products Ltd.,E,1318,T0L 0Z0,"2011-02-04 15:39:55"
D357,DuraCable® Manufacturing Company,DuraCable® Manufacturing Company,E,940,"50265","2012-05-31 13:45:57"
D358,"Dima Froid, Inc.","Dima Froid, Inc.",E,60,H1S 1R2,"2012-03-28 09:18:11"
D360,"Dimachem, Inc.","Dimachem, Inc.",E,252,N8X 4G4,"2012-04-13 14:38:01"
D363,Durable Packaging International,Durable Packaging International,E,866,"60090","2011-12-19 10:50:10"
D365,Dyna Flex Industries Limited,Dyna Flex Industries Limited,E,25,V5E 2R1,"2011-10-25 10:04:03"
D366,"Diamond Products Sales, Ltd.","Diamond Products Sales, Ltd.",E,100,N3T 5V6,"2011-09-01 14:46:49"
D367,"DeRoyal Textiles, Inc.","DeRoyal Textiles, Inc.",E,1431,"29020","2012-10-24 17:50:55"
D369,Daubois Products,Les produits Daubois,E,382,H1P 1A5,"2012-03-28 09:06:39"
D370,D&W Fine Pack,D&W Fine Pack,E,314,"46725","2012-04-23 14:25:33"
D374,DynaCrete International Incorporated,DynaCrete International Incorporated,E,248,V7S 1E1,"2013-04-17 11:54:19"
D376,"Digilube Systems, Inc.","Digilube Systems, Inc.",E,1016,"45066","2013-03-13 20:54:02"
D377,DV Systems,DV Systems,E,92,L4N 8Z4,"2012-07-04 13:13:58"
D379,"DecorFood America, Inc.","DecorFood America, Inc.",E,8,M9N 1L6,"2013-04-10 10:51:01"
D382,DanCana Chemicals Corp.,DanCana Chemicals Corp.,E,32,T3A 1G4,"2013-09-26 16:51:31"
D386,"Durabond Technical Coatings, Ltd.","Durabond Technical Coatings, Ltd.",E,4,L5T 1B7,"2015-05-26 11:48:42"
DJ18,Diversified Bacteria Industries,Diversified Bacteria Industries,E,518,"63141","2005-12-07 14:36:36"
DL50,Distributeur Laval Distributor,Distributeur Laval Distributor,E,21,,"2005-12-07 14:06:23"
E004,E.B. Eddy Forest Products Ltd.,E.B. Eddy Forest Products Ltd.,E,71,,"2006-02-15 09:52:43"
E015,Emballage Smith Ltée,Emballage Smith Ltée,E,913,,"2006-03-29 08:58:57"
E024,St. John's Packaging Ltd.,Emballages St. Jean Ltd.,E,10,J2W 2M4,"2006-02-15 10:28:18"
E029,Eckel Industries of Canada Limited,Eckel Industries of Canada Limited,E,862,,"2006-03-16 13:45:08"
E035,EMS-Chemie,EMS-Chemie,E,831,"29154","2006-03-08 11:42:02"
E040,EnviroSan Products Ltd.,EnviroSan Products Ltd.,E,8,M4R 1M4,"2006-09-29 11:11:03"
E041,Excel Pac Inc.,Excel Pac Inc.,E,237,J6Y 1V2,"2006-02-15 13:17:41"
E056,Extractol Industries (1982) Limited,Extractol Industries (1982) Limited,E,7,,"2007-05-25 16:54:35"
E058,Ecolo Odor Control Systems,Ecolo Odor Control Systems,E,8,M9L 2A6,"2007-05-25 16:54:00"
E060,Y. Paquette Equipments Limited,Équipement Y. Paquette Ltée,F,121,,"2007-05-25 10:59:48"
E062,Europlastiques,Europlastiques,E,673,"53007","2006-02-15 12:31:01"
E064,Empro Manufacturing Inc.,Empro Manufacturing Inc.,E,99,,"2005-11-14 14:35:09"
E069,"EP Minerals, LLC","EP Minerals, LLC",E,460,"89521","2005-11-10 09:53:35"
E073,Everspec Surfaces,Everspec Surfaces,E,92,L4N 6T7,"2006-04-03 09:16:08"
E079,East Coast Converters Limited,East Coast Converters Limited,E,580,A1N 4S1,"2006-02-15 09:46:21"
E082,"Encres Independent P.L. Canada Ltd.,","Encres Independent P.L. Canada Ltd.,",E,79,,"2005-09-27 19:46:15"
E082a,"Encres G.P.I. Inc.,","Encres G.P.I. Inc.,",E,60,,"2005-09-27 19:55:57"
E084,Ecolab Company,Ecolab Company,E,4,L4W 2X5,"2005-10-19 10:28:10"
E085,Ekco Canada Incorporated,Ekco Canada Incorporated,E,208,,"2007-05-25 13:51:47"
E090,Envirogineering Division,Envirogineering Division,E,168,,"2006-01-25 08:22:07"
E093,"EZE Products, Inc.","EZE Products, Inc.",E,521,"29606","2005-12-09 09:53:47"
E095,Environmental Stress Relief,Environmental Stress Relief,E,410,,"2005-10-12 12:55:39"
E098,Envirodyne International,Envirodyne International,E,31,,"2006-01-25 08:13:57"
E102,Ergotech Protective Devices Inc.,Ergotech Protective Devices Inc.,E,6,,"2005-11-02 16:24:11"
E104,Entreprises Plein Sol Ltée.,Entreprises Plein Sol Ltée.,E,409,,"2006-01-11 15:17:24"
E109,Entreprises Fibre de Verre ML. Incorporated,Entreprises Fibre de Verre ML. Incorporated,F,409,,"2005-10-12 12:50:38"
E110,Emu Plastics Limited,Emu Plastics Limited,E,208,,"2007-06-26 16:43:07"
E111,"Équipement de Sécurité,","Équipement de Sécurité,",E,60,,"2005-11-14 14:31:24"
E112,Corrosion Solution Brabant International Inc.,Corrosion Solution Brabant International Inc.,E,389,H8R 2C8,"2005-12-07 12:14:10"
E113,Eurocommerce * Eurotrade Co.,Eurocommerce * Eurotrade Co.,E,60,,"2005-11-28 11:28:34"
E114,Emballages J.C. Ltée.,Emballages J.C. Ltée.,E,121,,"2006-02-15 10:08:53"
E117,Enviro-Safe Chemicals,Enviro-Safe Chemicals,E,207,,"2005-12-09 09:01:17"
E118,Northland Sales (Division of 84712 Ontario Ltd.),Northland Sales (Division of 84712 Ontario Ltd.),E,4,,"2007-02-19 16:31:04"
E119,Emballages Logo Ltée,Emballages Logo Ltée,E,78,,"2006-02-15 10:11:38"
E122,E.B. Packaging Ltd.,E.B. Packaging Ltd.,E,541,,"2007-06-26 16:42:47"
E123,Envirolab Chemical & Supplies Ltd.,Envirolab Chemical & Supplies Ltd.,E,192,,"2005-12-09 08:51:31"
E124,Econo Max Manufacturing Inc.,Econo Max Manufacturing Inc.,E,425,,"2006-03-17 09:42:08"
E128,Enercon Water Treatment Ltd.,Enercon Water Treatment Ltd.,E,153,T1H 5C4,"2005-11-16 16:38:17"
E128a,Specialty Solutions div.of Enercon Water Treatment Ltd.,Specialty Solutions div. de Enercon Water Treatment Ltd.,E,153,T1H 5C4,"2005-11-16 16:41:04"
E130,Epoxy Tech M.C.S. Inc.,Epoxy Tech M.C.S. Inc.,E,60,,"2007-05-17 17:23:05"
E132,Elie Industrial Plastics,Elie Industrial Plastics,E,886,,"2006-03-21 11:43:37"
E133,Eldorado Plastic Panels - A Division of Eldorado Plywood Specialties Inc.,Eldorado Plastic Panels - A Division of Eldorado Plywood Specialties Inc.,E,488,N2K 2Z3,"2006-03-21 11:35:18"
E134,"Enichem America, Inc.","Enichem America, Inc.",E,379,"30207","2005-10-01 12:23:53"
E135,Les Emballages Polyron Ltée,Les Emballages Polyron Ltée,E,668,,"2006-02-15 10:18:57"
E136,Endura Manufacturing Company Limited,Endura Manufacturing Company Limited,E,31,,"2005-10-01 12:19:02"
E137,Enviro-Solutions™ Ltd.,Enviro-Solutions™ Ltd.,E,59,K9J 8N4,"2005-12-09 08:38:10"
E138,Easy Way Cleaning Products Limited.,Easy Way Cleaning Products Limited.,E,256,,"2005-12-08 15:08:36"
E139,Les Emballages Rapides Plus Enr.,Les Emballages Rapides Plus Enr.,E,669,,"2006-02-15 10:24:55"
E140,"Essential Industries, Inc.","Essential Industries, Inc.",E,520,"53056-0012","2005-12-09 09:14:17"
E140a,IDS,IDS,E,276,"32266","2006-01-09 10:38:20"
E141,Hobbs & Miller Inc.,Hobbs & Miller Inc.,E,246,,"2005-11-11 08:45:48"
E143,Jem Tech,Jem Tech,E,16,,"2006-02-22 11:35:54"
E144,Energie Systèmes C-C Inc.,Energie Systèmes C-C Inc.,E,670,,"2006-03-17 15:40:01"
E150,Enjay Converters Ltd.,Enjay Converters Ltd.,E,672,,"2006-02-15 11:21:24"
E151,Environmental Biotech Inc.,Environmental Biotech Inc.,E,279,"34234","2006-01-25 08:32:20"
E152,Les Entreprises Reveco Inc.,Les Entreprises Reveco Inc.,E,60,,"2006-03-20 13:38:47"
E154,Elastomers-Tec Incorporated,Elastomers-Tec Incorporated,E,368,,"2005-10-01 12:11:41"
E155,Euclid Admixture Canada Incorporated,Euclid Admixture Canada Incorporated,E,229,J4T 2R4,"2005-10-24 23:54:19"
E156,Epsilon Chemicals Ltd,Epsilon Chemicals Ltd,E,31,T6N 1J3,"2005-10-19 09:32:24"
E157,EK Construction 2000 Limited,EK Construction 2000 Limited,E,33,R2W 5J6,"2006-03-15 09:12:30"
E160,Enterprise Paper Co. Ltd.,Enterprise Paper Co. Ltd.,E,111,,"2006-02-15 12:07:01"
E161,Edco Technologies Incorporated,Edco Technologies Incorporated,E,4,,"2005-10-01 12:08:24"
E162,Effective Prevention Incorporated,Effective Prevention Incorporated,E,3,L6Y 5B4,"2004-09-15 13:31:35"
E163,Crown Packaging (130928 Canada Inc).,Les Emballages Crown (130928 Canada Inc).,E,63,H9P 2P4,"2006-02-15 10:15:13"
E164,Encres Independent PL Canada Ltée,Encres Independent PL Canada Ltée,F,79,,"2005-09-27 20:14:17"
E165,Emsens,Emsens,E,671,"42490","2006-02-15 10:57:48"
E168,Enviro Chemicals (Atlantic) Limited,Enviro Chemicals (Atlantic) Limited,E,164,E1H 3S5,"2005-12-09 08:32:56"
E169,"Eckhard-Industries, Inc. (Canada)","Eckhard-Industries, Inc. (Canada)",E,115,,"2005-12-08 15:17:58"
E170,Distribution Couvre-Planchers Elite Inc.,Distribution Couvre-Planchers Elite Inc.,E,409,,"2006-03-20 12:42:59"
E171,Elixir Coatings International,Elixir Coatings International,E,111,,"2005-10-01 12:16:59"
E172,EnviroPro Alternatives Inc.,EnviroPro Alternatives Inc.,E,197,,"2005-12-09 08:56:45"
E173,Eclectic Product Incorporated,Eclectic Product Incorporated,E,438,"97402","2006-03-22 13:38:12"
E174,Eraware - a division of ERA Display Co. Ltd.,Eraware - a division of ERA Display Co. Ltd.,E,20,H4R 2H2,"2006-02-15 12:13:48"
E176,EnvironChem Technologies,EnvironChem Technologies,E,333,"76115-0499","2005-10-12 12:46:23"
E178,Enviro Way Detergent Manufacturing Inc.,Enviro Way Detergent Manufacturing Inc.,E,207,S7L 6A7,"2006-09-27 10:41:38"
E180,Enerpan Corporation,Enerpan Corporation,E,849,T7X-5A7,"2006-03-15 09:21:30"
E181,"Famous Lubricants, Inc.","Famous Lubricants, Inc.",E,308,"60609","2007-02-12 15:47:05"
E183,Enhance Packaging Technologies Inc.,Enhance Packaging Technologies Inc.,E,589,,"2006-02-15 11:16:57"
E184,Emerson Summers,Emerson Summers,E,4,,"2005-11-28 11:31:11"
E185,EFC Incorporated,EFC Incorporated,E,848,G3A 1T5,"2006-03-15 08:40:01"
E186,Elopak Canada Inc.,Elopak Canada Inc.,E,382,,"2006-02-15 10:05:48"
E194,Elastochem Specialty Chemicals Inc.,Elastochem Specialty Chemicals Inc.,E,100,,"2007-05-17 17:19:18"
E196,EvCo Research Incorporated,EvCo Research Incorporated,E,30,"30327","2006-03-10 13:42:34"
E197,Les Extrusions Lapierre Inc.,Les Extrusions Lapierre Inc.,F,58,,"2005-09-26 10:32:14"
E198,E. Wood Limited,E. Wood Limited,E,426,DL6 2X6,"2005-10-25 00:01:08"
E200,Les Entreprises Paul Fafard Inc.,Les Entreprises Paul Fafard Inc.,F,60,H1H 3G2,"2005-10-12 00:51:40"
E202,EnviroCoatings Canada Inc.,EnviroCoatings Canada Inc.,E,28,,"2005-10-12 12:40:57"
E204,"EnvirOx, LLC","EnvirOx, LLC",E,300,"61834-2327","2007-06-28 15:26:47"
E205,E.A.I. Technologies Inc.,E.A.I. Technologies Inc.,E,519,J0A 1J0,"2005-12-09 08:16:54"
E208,Ener-Gard Energy Products Inc.,Ener-Gard Energy Products Inc.,E,7,L7L 6A7,"2006-03-22 14:02:16"
E209,Enviro Epoxy Products Inc.,Enviro Epoxy Products Inc.,E,6,L3R 4L9,"2007-02-28 11:01:29"
E210,East Coast Paper & Packaging Co.,East Coast Paper & Packaging Co.,E,387,"01960","2010-02-19 16:27:58"
E212,Eurocan Pulp & Paper Co.,Eurocan Pulp & Paper Co.,E,29,,"2006-02-15 12:16:42"
E213,Evergreen Solutions,Evergreen Solutions,E,32,T2Z 3X1,"2012-02-24 08:57:24"
E217,Ergomat Canada,Ergomat Canada,E,752,J3V 6B9,"2006-04-20 12:29:02"
E220,Evergreen Chemical Corp,Evergreen Chemical Corp,E,32,T2A 0E4,"2005-11-10 10:15:15"
E222,ECCI,ECCI,E,8,,"2005-12-08 15:13:43"
E223,Ernest Jolin Sports,Ernest Jolin Sports,E,456,G0M 1B0,"2005-11-09 15:04:10"
E224,Extrusions de plastique Micro Incorporated,Extrusions de plastique Micro Incorporated,F,427,,"2005-10-25 00:05:13"
E229,Emballages Quebec Inc.,Emballages Quebec Inc.,E,17,H1H 2Y4,"2006-02-15 10:34:23"
E231,Enerfab Incorporated,Enerfab Incorporated,E,431,"45232","2007-05-25 10:21:49"
E232,Exopack,Exopack,E,168,L3Y 2L8,"2006-02-15 14:20:19"
E232a,"Exopack, LLC","Exopack, LLC",E,1037,"29304","2007-05-02 10:57:25"
E232b,Exopack Performance Films,Exopack Performance Films,E,589,L1N 5S6,"2008-02-21 11:37:10"
E233,"Evergreen™ Packaging, Inc.","Evergreen™ Packaging, Inc.",E,703,"38119","2008-03-31 13:59:06"
E235,Emballage Rouville Inc.,Emballage Rouville Inc.,E,67,J3M 1R9,"2006-09-28 15:27:04"
E236,Extruflex Inc.,Extruflex Inc.,E,427,J2G 8N1,"2006-03-17 15:48:11"
E239,EC Choice,EC Choice,E,31,T6T 1L9,"2007-03-13 14:24:19"
E241,Encore Gourmet Food Corporation,Encore Gourmet Food Corporation,E,91,H9X 4B4,"2007-01-23 08:01:52"
E243,ExTech Industries,ExTech Industries,E,874,"11101","2006-03-17 15:46:10"
E246,Eco Mist Solutions Inc.,Eco Mist Solutions Inc.,E,364,L4L 2G5,"2006-09-26 15:39:38"
E249,ELEFANT Chemische Produkte GmbH,ELEFANT Chemische Produkte GmbH,E,1186,,"2009-01-26 11:40:22"
E250,Emerald Foam Control LLC,Emerald Foam Control LLC,E,465,"82007","2003-09-01 18:46:55"
E251,Earth Alive Clean Technologies Inc.,Earth Alive Clean Technologies Inc.,E,60,H4C 2Z6,"2011-12-09 13:46:59"
E252,Ecomax Cleaning Products,Ecomax Cleaning Products,E,964,L0C 1H0,"2006-09-25 12:30:30"
E254,Emballages Daniel Rivest Inc.,Emballages Daniel Rivest Inc.,E,21,H7W 1T3,"2007-05-03 11:36:41"
E256,Earthcycle Packaging Ltd.,Earthcycle Packaging Ltd.,E,29,V6E 3Z3,"2008-04-09 14:40:50"
E257,Engineered Polymers,Engineered Polymers,E,997,"53716","2007-01-09 11:06:59"
E258,Edgewood Matting Ltd.,Edgewood Matting Ltd.,E,31,T5V 1H2,"2007-01-08 11:57:31"
E260,"ELFE Plastik, Inc.","ELFE Plastik, Inc.",E,1160,G0R 2Y0,"2008-07-10 09:07:23"
E261,Exact Specialty Products Limited,Exact Specialty Products Limited,E,138,N0R 1G0,"2007-09-17 14:21:21"
E265,E. I. du Pont de Nemours and Company,E. I. du Pont de Nemours and Company,E,1078,"19880-0402","2007-06-18 09:48:03"
E267,Engineered Coated Products (ECP),Engineered Coated Products (ECP),E,100,N3S 7P5,"2010-03-04 10:12:43"
E268,"E.P.H.A. II, Inc.","E.P.H.A. II, Inc.",E,416,H4T 1E7,"2010-07-16 15:58:27"
E269,Eric Cox Sanitation,Eric Cox Sanitation,E,1101,N0G 2P0,"2007-09-26 09:17:36"
E272,"Enviro SMART Packaging, Inc.","Enviro SMART Packaging, Inc.",E,29,V7W 3B4,"2008-02-14 09:31:45"
E273,Elkay Plastics Company Inc.,Elkay Plastics Company Inc.,E,1119,"90091","2008-01-17 15:19:58"
E275,"Enviro Tech Chemical Services, Inc.","Enviro Tech Chemical Services, Inc.",E,1173,"95358","2008-11-05 09:37:31"
E277,Enviro Quip Inc.,Enviro Quip Inc.,E,1116,L0L 2L0,"2007-12-28 11:16:06"
E279,"Evonik Canada, Inc.","Evonik Canada, Inc.",E,7,L7N 3J5,"2008-02-26 15:09:04"
E279a,"Evonik Stockhausen, Inc.","Evonik Stockhausen, Inc.",E,531,"27406","2008-05-02 13:44:03"
E280,Ennio International Pty. Ltd.,Ennio International Pty. Ltd.,E,1128,"60504","2008-03-11 14:00:36"
E281,Emballages IML Plastx Inc.,Emballages IML Plastx Inc.,E,427,J2G 9H9,"2008-03-28 14:15:11"
E282,"Eco Safe Systems USA, Inc.","Eco Safe Systems USA, Inc.",E,1175,"91356","2008-11-06 09:29:35"
E283,Edelstein Diversified Company Ltd.,La Cie Diversifiée Edelstein Ltée,E,60,H4X 2G8,"2008-03-10 14:15:18"
E284,Entreprise Techni-Freeze Inc.,Entreprise Techni-Freeze Inc.,E,237,J7M 1Z9,"2008-04-25 09:55:38"
E286,Emballages 3S,Emballages 3S,E,88,H1J 1N4,"2008-08-28 12:17:08"
E291,Express Retail Packaging Co.,Express Retail Packaging Co.,E,8,L6R 2X8,"2009-01-19 13:05:41"
E294,Evertis de Mexico S.A. de C.V.,Evertis de Mexico S.A. de C.V.,E,1241,"666000","2009-11-18 08:53:12"
E295,"Enviro-ASI Technologies, Inc.","Enviro-ASI Technologies, Inc.",E,861,"53225","2008-10-22 11:46:58"
E296,Enjay Converters Ltd.,Enjay Converters Ltd.,E,108,K9A 3J6,"2010-01-12 13:09:28"
E299,Les Entreprises Nanotech Innovations Inc.,Les Entreprises Nanotech Innovations Inc.,E,60,H1C 1C8,"2009-04-03 11:03:57"
E301,Engage Animal Health,Engage Animal Health,E,9,N1G 4X5,"2009-02-12 14:26:45"
E302,Eco-Logixx Produits Sanitaires et Emballages,Eco-Logixx Produits Sanitaires et Emballages,F,88,H1J 0A4,"2009-03-06 13:39:29"
E303,"Envirokleen, LLC","Envirokleen, LLC",E,313,"46203","2010-04-07 14:25:14"
E304,EATware International Limited,EATware International Limited,E,1215,,"2009-05-22 09:33:33"
E305,Eliason Corporation,Eliason Corporation,E,675,"49024","2009-07-22 08:55:39"
E306,Eugène Gagnon Distribution Inc.,Eugène Gagnon Distribution Inc.,E,987,G6E 1B6,"2009-06-17 09:18:52"
E307,Extrutech Plastics Inc.,Extrutech Plastics Inc.,E,1223,"54220","2009-07-23 08:57:49"
E310,Envirocuts Enterprises Inc.,Envirocuts Enterprises Inc.,E,29,V5X 3R9,"2010-03-02 14:35:44"
E314,ENI S.p.A.,ENI S.p.A.,E,1427,"00142","2012-09-20 12:33:22"
E315,Exclusive Cleaning Products,Exclusive Cleaning Products,E,197,L4E 1A3,"2009-11-18 08:41:36"
E319,EcoPro Co.,EcoPro Co.,E,1351,"91710","2011-08-31 14:35:05"
E320,Ecosi Ltd.,Ecosi Ltd.,E,1267,"37025","2010-04-08 08:26:41"
E323,"ECOBionics®, div. NCH Canada Inc.","ECOBionics®, div. NCH Canada Inc.",E,3,L6T 1E6,"2010-08-31 13:27:24"
E327,Produits Enviro-Kleen Inc.,Produits Enviro-Kleen Inc.,E,60,H1B 5V4,"2010-02-12 12:09:45"
E328,Etimex Primary Packaging GmbH,Etimex Primary Packaging GmbH,E,1361,D-89165,"2011-10-14 12:00:50"
E329,Ecorational Technologies Inc.,Ecorational Technologies Inc.,E,1266,V4W 3C9,"2010-03-29 12:10:35"
E330,"EcoLink Products Group, Inc.","EcoLink Products Group, Inc.",E,196,V6W 0A5,"2010-02-26 14:37:04"
E333,"Eco Concepts, Inc.","Eco Concepts, Inc.",E,463,"33130","2010-12-03 14:01:36"
E336,"EXL Laboratories, LLC","EXL Laboratories, LLC",E,325,"55405","2010-08-17 11:30:43"
E339,ECKHART GmbH,ECKHART GmbH,E,1486,"91235","2013-09-18 12:41:26"
E340,"Element International Trade, Inc.","Element International Trade, Inc.",E,60,H9G 1V9,"2012-04-04 09:24:45"
E342,"Elanco, div. Eli Lilly Canada Inc.","Elanco, div. Eli Lilly Canada Inc.",E,9,N1G 4T2,"2011-07-26 14:10:04"
E343,"ALPLAST Packaging, Inc.","Emballages ALPLAST, Inc.",E,21,H7L 2N6,"2013-02-11 13:55:45"
E346,Elgin Butler Company,Elgin Butler Company,E,1349,"78621","2011-08-09 11:52:07"
E347,Extruflex North America,Extruflex North America,E,1346,"35007","2011-07-28 09:01:27"
E348,"Emballages Smurfit-Stone Canada, S.E.C.","Emballages Smurfit-Stone Canada, S.E.C.",E,1359,"63141","2011-10-05 13:28:36"
E354,East Coast Wood Creations,East Coast Wood Creations,E,1369,B0W 2J0,"2011-11-22 11:50:59"
E357,"Extreme Industrial Lubricants, Inc.","Extreme Industrial Lubricants, Inc.",E,1421,"91321","2012-08-08 11:54:34"
E360,ECO-Products®,ECO-Products®,E,1458,"80301","2013-03-11 10:53:15"
E361,Exopack Canada,Exopack Canada,E,110,L4K 4W1,"2013-03-20 10:42:50"
E364,"Emballages Jean Cartier, Inc.","Emballages Jean Cartier, Inc.",E,1451,J0L 1T0,"2013-02-05 14:20:28"
E368,E. Z. Enterprises,E. Z. Enterprises,E,12,N6K 3Y4,"2013-04-25 10:16:14"
E369,"Expresco Foods, Inc.","Expresco Foods, Inc.",E,349,H4S 1S4,"2012-11-09 08:50:10"
E380,Evertis Brasil Plasticos SA,Evertis Brasil Plasticos SA,E,1485,"83-420-000","2013-09-13 09:48:33"
E381,"ECO-CHOICE Solutions, Inc.","ECO-CHOICE Solutions, Inc.",E,903,L4K 2C5,"2015-05-26 11:52:45"
ER125,Easy-Kleen Pressure Systems Ltd.,Easy-Kleen Pressure Systems Ltd.,E,406,E4E 2N8,"2005-10-11 11:56:14"
F001,CP Fabien Incorporated,CP Fabien Incorporated,E,60,,"2006-03-15 09:29:53"
F010,Foster Refrigerator of Canada Limited,Foster Refrigerator of Canada Limited,E,121,,"2006-03-15 09:36:19"
F011,Fuller Brush Industrial,Fuller Brush Industrial,E,21,H7L 5C1,"2006-05-04 08:52:36"
F012,Fujisawa Pharmaceutical Company Limited,Fujisawa Pharmaceutical Company Limited,E,63,,"2007-06-26 15:17:01"
F015,Federal International Chemicals,Federal International Chemicals,E,866,"60090-5794","2007-05-17 17:30:17"
F017,Fiske Brothers Refining Company - Lubriplate Division,Fiske Brothers Refining Company - Lubriplate Division,E,512,"43605","2006-05-04 15:04:35"
F021,Fuller - div. of Avmor Ltée,Fuller - div. de Avmor Ltée,F,21,H7L 5C1,"2005-11-11 09:45:29"
F026,Ferox Incorporated,Ferox Incorporated,E,88,H1J 1T3,"2005-10-25 00:12:10"
F033,Flexopack Ltée.,Flexopack Ltée.,F,60,,"2006-02-16 11:45:09"
F036,F.D.E. of Canada,F.D.E. of Canada,E,8,,"2006-02-16 08:56:29"
F037,J. Ford & Co. Ltd.,J. Ford & Co. Ltd.,E,60,,"2006-02-16 11:59:09"
F042,Foam-5 Fabricators Ltd.,Foam-5 Fabricators Ltd.,E,32,,"2006-02-16 11:51:48"
F043,Formax Inc.,Formax Inc.,E,680,"60448","2006-02-16 12:05:08"
F045,Frontenac Tile Ltd.,Frontenac Tile Ltd.,E,382,,"2006-03-20 12:46:39"
F049,A Ferland Enrg.,A Ferland Enrg.,E,222,,"2007-06-28 15:27:38"
F060,Frost Paint & Oil Corp.,Frost Paint & Oil Corp.,E,325,"55413","2007-05-17 17:44:01"
F065,Finachem Canada Inc.,Finachem Canada Inc.,E,60,,"2006-02-16 11:12:49"
F070,Futura Coatings Incorporated,Futura Coatings Incorporated,E,428,"63042","2005-10-25 00:46:20"
F077,Family World Corp.,Family World Corp.,E,4,,"2005-12-09 09:59:50"
F080,Flexo Products Limited,Flexo Products Limited,E,169,L2H 1J5,"2005-12-09 10:48:10"
F082,Formglas Incorporated,Formglas Incorporated,E,110,M3J 2C5,"2006-03-15 09:34:08"
F084,Flextile Ltd.,Flextile Ltd.,E,8,,"2007-05-17 17:40:37"
F085,Filchem Inc.,Filchem Inc.,E,173,,"2006-02-16 11:10:00"
F089,Forté Auto Supplies Inc.,Forté Auto Supplies Inc.,E,76,,"2007-02-13 16:10:50"
F091,"Fres-co® System USA, Inc.","Fres-co® System USA, Inc.",E,683,"18969-1033","2006-02-16 13:07:44"
F093,Furman Enterprises Inc.,Furman Enterprises Inc.,E,685,,"2006-02-16 14:28:20"
F094,Farnell Packaging Ltd.,Farnell Packaging Ltd.,E,114,,"2006-02-16 10:29:56"
